CustomerID,total_price
12493.0,416.79
12494.0,1139.3500000000001
12497.0,1043.1
12498.0,403.70000000000005
12500.0,4206.27
12501.0,2089.68
12502.0,3723.87
12503.0,-1126.0
12504.0,114.0
12505.0,-4.5
12506.0,73.5
12507.0,1258.06
12508.0,398.27
12509.0,176.5
12510.0,982.5699999999999
12512.0,138.03
12513.0,586.79
12514.0,1017.68
12515.0,383.7
12516.0,1312.06
12517.0,2464.89
12518.0,2056.89
12519.0,340.84
12520.0,2582.51
12521.0,599.68
12522.0,192.72
12523.0,1745.57
12524.0,4485.72
12526.0,1316.66
12527.0,348.71000000000004
12528.0,1922.28
12530.0,1623.63
12531.0,125.22
12532.0,349.83000000000004
12534.0,1089.18
12535.0,716.35
12536.0,4106.82
12538.0,363.95
12539.0,3852.5
12540.0,13309.039999999999
12541.0,981.18
12544.0,355.7
12545.0,1000.39
12546.0,1141.5
12547.0,207.79999999999998
12548.0,95.19999999999999
12550.0,964.83
12551.0,168.0
12552.0,437.82
12553.0,3652.25
12556.0,603.71
12557.0,11990.960000000001
12558.0,1.0658141036401503e-14
12559.0,536.21
12560.0,2101.39
12561.0,238.85
12562.0,3781.7400000000002
12564.0,456.9
12565.0,131.17
12566.0,346.7
12567.0,9114.94
12569.0,4064.9900000000002
12571.0,519.61
12572.0,1004.72
12573.0,160.54000000000002
12574.0,218.45
12576.0,1306.98
12577.0,595.4
12578.0,2753.36
12579.0,410.72
12580.0,415.7
12581.0,197.71
12582.0,511.36
12583.0,7187.34
12584.0,1893.95
12585.0,1982.81
12586.0,179.94000000000003
12587.0,144.0
12588.0,214.89999999999998
12589.0,646.68
12590.0,9861.38
12591.0,452.84999999999997
12592.0,437.6
12593.0,418.09999999999997
12594.0,3320.2200000000003
12596.0,618.27
12597.0,3683.13
12598.0,3002.68
12599.0,1032.58
12600.0,2581.04
12601.0,569.5600000000001
12602.0,153.12
12603.0,739.1999999999999
12604.0,254.18
12605.0,-7.5
12607.0,3.552713678800501e-15
12609.0,1126.85
12610.0,2057.99
12611.0,1193.32
12612.0,643.59
12613.0,3218.98
12614.0,315.6
12615.0,2291.19
12616.0,657.25
12617.0,355.53
12618.0,177.31
12619.0,3214.81
12620.0,1339.41
12621.0,13612.07
12622.0,180.1
12623.0,305.1
12624.0,641.13
12625.0,2614.32
12626.0,6388.35
12627.0,4478.53
12628.0,769.61
12630.0,1270.88
12631.0,640.5
12633.0,2140.63
12635.0,1689.18
12637.0,5953.25
12638.0,671.69
12639.0,486.1
12640.0,1174.58
12641.0,185.9
12642.0,1013.26
12643.0,3344.64
12644.0,477.91
12645.0,1755.38
12646.0,1346.97
12647.0,3669.92
12648.0,318.05
12649.0,603.71
12650.0,314.44
12651.0,114.0
12652.0,914.53
12653.0,2209.85
12654.0,601.98
12656.0,3982.72
12657.0,1152.06
12658.0,686.05
12659.0,91.68
12660.0,245.1
12662.0,3817.08
12664.0,4863.88
12665.0,61.75
12666.0,-227.44
12667.0,620.13
12668.0,3743.18
12669.0,1607.73
12670.0,2986.15
12672.0,225.89999999999998
12673.0,610.52
12674.0,1919.31
12676.0,1331.39
12678.0,17588.26
12679.0,1058.67
12680.0,862.81
12681.0,13677.59
12682.0,12288.22
12683.0,8221.09
12684.0,2283.63
12685.0,2863.08
12686.0,89.14
12688.0,4873.8099999999995
12689.0,1247.61
12690.0,389.01
12691.0,1035.8
12693.0,830.96
12694.0,869.67
12695.0,582.1
12697.0,939.02
12700.0,4867.99
12701.0,797.71
12702.0,219.0
12703.0,274.7
12704.0,2220.84
12705.0,6814.24
12707.0,603.42
12708.0,2616.32
12709.0,9294.1
12710.0,1130.57
12712.0,4241.63
12713.0,848.55
12714.0,4708.86
12715.0,353.86
12716.0,1053.49
12717.0,980.98
12718.0,238.25
12719.0,608.1
12720.0,5713.28
12721.0,2628.98
12722.0,904.33
12723.0,725.07
12724.0,1031.41
12725.0,427.8
12726.0,2609.1
12727.0,3947.7
12728.0,836.33
12729.0,453.01
12731.0,18793.41
12732.0,236.26000000000002
12733.0,383.95
12734.0,110.39999999999999
12735.0,779.5699999999999
12736.0,234.0
12738.0,155.35
12739.0,1013.04
12740.0,427.6
12743.0,546.43
12744.0,9120.39
12747.0,4196.01
12748.0,29072.1
12749.0,3868.2
12750.0,275.88
12752.0,4366.78
12753.0,21024.01
12754.0,2949.12
12755.0,2203.2
12756.0,112.07999999999998
12757.0,4227.7
12758.0,2791.59
12759.0,1531.44
12762.0,1898.52
12763.0,494.08
12764.0,1693.88
12766.0,6989.63
12769.0,1143.6
12770.0,1351.45
12772.0,892.47
12775.0,1351.24
12778.0,804.23
12779.0,3868.7
12781.0,707.72
12782.0,2273.32
12783.0,1603.87
12784.0,574.42
12785.0,305.71
12787.0,463.66
12789.0,91.85
12790.0,324.92
12791.0,192.60000000000002
12792.0,400.53999999999996
12793.0,545.48
12794.0,860.41
12795.0,430.48
12797.0,194.18
12798.0,6977.04
12802.0,412.58
12808.0,483.65000000000003
12809.0,484.36
12811.0,514.85
12812.0,229.64000000000001
12814.0,125.92
12815.0,1063.46
12816.0,572.2
12817.0,166.04
12818.0,1517.88
12820.0,942.34
12821.0,92.72
12822.0,918.98
12823.0,1759.5
12824.0,397.12
12826.0,1468.1200000000001
12827.0,430.15000000000003
12828.0,1018.71
12829.0,253.05
12830.0,6748.4
12831.0,215.05
12832.0,383.03
12833.0,417.38
12834.0,312.38
12836.0,2612.86
12837.0,134.1
12838.0,683.13
12839.0,5583.62
12840.0,2714.27
12841.0,3876.4
12842.0,1118.99
12843.0,1680.76
12844.0,325.96000000000004
12845.0,354.09
12847.0,871.54
12849.0,1050.8899999999999
12851.0,135.18
12852.0,299.75
12853.0,1881.7
12854.0,1289.15
12855.0,38.1
12856.0,2162.68
12857.0,1106.4
12863.0,504.2
12864.0,147.12
12865.0,1548.07
12866.0,559.12
12867.0,3986.22
12868.0,1607.0600000000002
12870.0,-14.899999999999999
12871.0,380.64
12872.0,599.97
12873.0,374.0
12875.0,343.2300000000001
12876.0,2218.02
12877.0,1535.77
12878.0,841.64
12879.0,552.5699999999999
12881.0,298.0
12882.0,1463.04
12883.0,703.47
12884.0,309.05
12885.0,1158.27
12886.0,1351.09
12888.0,313.77
12890.0,380.46999999999997
12891.0,331.0
12893.0,188.14
12895.0,347.3
12897.0,216.5
12901.0,16293.1
12902.0,138.68
12904.0,509.58
12906.0,2919.81
12908.0,246.0
12909.0,2128.83
12910.0,3075.04
12912.0,1662.3
12913.0,2483.63
12915.0,363.65
12916.0,2982.35
12917.0,594.0
12919.0,1301.44
12920.0,164.23
12921.0,16389.74
12922.0,405.38
12923.0,176.97
12924.0,929.95
12925.0,694.05
12928.0,2062.7000000000003
12929.0,105.1
12930.0,409.9
12931.0,33462.81
12933.0,606.28
12935.0,2156.45
12936.0,1012.9
12937.0,1504.27
12938.0,114.14
12939.0,11581.8
12940.0,876.29
12942.0,683.9
12943.0,-3.75
12944.0,604.51
12945.0,462.95
12947.0,1407.29
12948.0,2053.7
12949.0,4143.02
12950.0,1843.0
12951.0,1042.07
12952.0,1382.8400000000001
12953.0,329.85
12955.0,4734.26
12956.0,108.07
12957.0,3979.04
12962.0,266.39
12963.0,1841.03
12965.0,771.91
12966.0,160.18
12967.0,1194.75
12968.0,135.95
12970.0,452.24
12971.0,10930.26
12974.0,144.8
12976.0,738.6
12977.0,39.239999999999995
12980.0,7092.06
12981.0,372.21999999999997
12982.0,377.2
12984.0,97.5
12985.0,1215.6200000000001
12987.0,545.0
12988.0,535.32
12989.0,6854.51
12990.0,409.5
12991.0,503.76
12993.0,414.76
12994.0,902.22
12995.0,200.72
12997.0,1197.94
12999.0,455.88
13000.0,534.85
13001.0,9797.92
13002.0,120.94999999999999
13003.0,149.05
13004.0,5613.43
13005.0,468.95
13006.0,81.57
13008.0,178.46999999999997
13011.0,50.550000000000004
13012.0,1311.6200000000001
13013.0,4786.99
13014.0,3365.43
13015.0,3346.28
13016.0,789.89
13017.0,204.0
13018.0,7272.75
13021.0,2584.4
13023.0,689.9
13026.0,936.15
13027.0,6912.0
13028.0,659.68
13029.0,1247.5
13030.0,799.48
13032.0,996.52
13033.0,190.55
13034.0,642.77
13035.0,886.63
13037.0,881.07
13038.0,908.46
13040.0,676.99
13043.0,471.57
13044.0,560.47
13045.0,305.28000000000003
13046.0,629.31
13047.0,3079.1
13048.0,1805.91
13049.0,656.6800000000001
13050.0,5684.61
13052.0,348.15000000000003
13055.0,1201.96
13058.0,271.40000000000003
13059.0,183.4
13060.0,307.53
13061.0,248.61
13062.0,346.98
13064.0,1119.49
13065.0,205.86
13066.0,430.9
13067.0,115.46000000000001
13068.0,344.0
13069.0,3717.82
13070.0,228.8
13072.0,177.15
13075.0,919.61
13077.0,729.27
13078.0,12432.28
13079.0,220.10000000000002
13080.0,58.08
13081.0,27964.48
13082.0,3595.48
13083.0,303.75
13085.0,272.38
13089.0,57385.88
13090.0,8689.39
13091.0,319.82
13092.0,459.83
13093.0,7741.47
13094.0,1708.8600000000001
13095.0,74.39999999999999
13097.0,5893.32
13098.0,28658.88
13099.0,207.35999999999999
13101.0,101.19
13102.0,6336.29
13103.0,243.94
13104.0,1098.48
13106.0,59.5
13107.0,1524.07
13108.0,350.06
13109.0,766.84
13110.0,1452.8700000000001
13113.0,10510.0
13115.0,2205.63
13116.0,485.19
13117.0,984.91
13118.0,1125.0
13120.0,30.599999999999998
13121.0,254.73
13122.0,922.39
13124.0,3866.33
13126.0,2056.29
13127.0,259.17
13130.0,64.0
13131.0,1039.3
13132.0,77.3
13133.0,109.8
13134.0,1740.63
13135.0,3096.0
13136.0,2545.38
13137.0,3605.08
13138.0,962.39
13139.0,5055.79
13140.0,423.72
13141.0,2385.8
13142.0,307.09
13144.0,110.95
13145.0,614.77
13146.0,228.91
13147.0,712.8000000000001
13148.0,3348.48
13149.0,1676.06
13151.0,1250.3700000000001
13153.0,486.22
13154.0,-611.86
13155.0,971.76
13157.0,1721.57
13158.0,1201.06
13159.0,1379.75
13160.0,91.8
13161.0,112.75
13162.0,1644.99
13165.0,1021.48
13166.0,414.7
13167.0,791.33
13168.0,1310.14
13169.0,712.88
13170.0,116.00999999999999
13171.0,426.81
13173.0,353.65
13174.0,2817.03
13176.0,492.84
13177.0,282.45
13178.0,5725.47
13182.0,121.18
13183.0,3957.78
13184.0,1648.79
13185.0,71.4
13186.0,1539.69
13187.0,236.02
13188.0,114.60000000000001
13189.0,260.68
13192.0,911.94
13193.0,117.88
13194.0,60.7
13196.0,1797.78
13198.0,3384.09
13199.0,9803.96
13200.0,870.09
13203.0,869.46
13207.0,250.26000000000002
13208.0,1205.9
13209.0,5820.16
13210.0,353.48
13211.0,1197.42
13212.0,780.58
13213.0,1518.43
13216.0,333.74
13217.0,133.62
13218.0,62.63999999999999
13220.0,819.2900000000001
13221.0,847.41
13223.0,163.20000000000002
13224.0,2150.85
13225.0,6083.04
13226.0,108.21000000000001
13227.0,257.7
13228.0,358.0
13229.0,160.95
13230.0,2763.41
13232.0,1357.6
13233.0,605.12
13235.0,101.17000000000007
13236.0,727.27
13238.0,680.83
13239.0,329.56
13240.0,663.65
13242.0,270.40000000000003
13243.0,600.07
13244.0,121.74000000000001
13245.0,430.5
13246.0,1922.1
13247.0,501.12
13248.0,465.68
13249.0,711.41
13253.0,1030.4
13255.0,390.66
13256.0,0.0
13258.0,698.58
13259.0,292.32
13260.0,557.62
13261.0,944.1
13262.0,200.29
13263.0,7454.07
13265.0,2107.66
13266.0,3717.67
13267.0,4404.44
13268.0,3167.64
13269.0,5315.92
13270.0,590.0
13271.0,178.26
13272.0,276.56
13273.0,138.98
13276.0,590.9300000000001
13277.0,258.4
13278.0,542.73
13279.0,126.30000000000001
13280.0,814.86
13282.0,1047.8400000000001
13283.0,93.66
13284.0,196.15
13285.0,2709.12
13291.0,361.11
13292.0,578.9399999999999
13294.0,873.74
13295.0,197.95000000000002
13296.0,87.4
13297.0,2089.85
13298.0,360.0
13299.0,142.5
13300.0,365.29
13301.0,618.09
13302.0,63.75
13304.0,300.42
13305.0,2000.86
13307.0,15.0
13308.0,1367.6100000000001
13309.0,1456.79
13310.0,1083.63
13311.0,598.57
13313.0,1555.32
13314.0,578.66
13316.0,5815.49
13317.0,2140.07
13318.0,640.76
13319.0,10664.34
13320.0,1491.7
13321.0,567.36
13322.0,199.48000000000002
13323.0,787.85
13324.0,7072.8
13325.0,675.3
13327.0,3617.57
13328.0,1308.48
13329.0,740.4
13330.0,1140.93
13332.0,350.9
13334.0,3536.82
13336.0,795.12
13338.0,431.82
13339.0,860.12
13340.0,10736.48
13341.0,775.85
13343.0,303.93
13344.0,2543.72
13345.0,377.6
13347.0,341.36
13348.0,233.76
13349.0,247.32
13350.0,910.72
13351.0,373.94
13352.0,389.28
13354.0,743.53
13355.0,674.7
13356.0,768.24
13357.0,609.95
13358.0,439.03
13359.0,431.26
13362.0,3085.4900000000002
13363.0,992.5
13364.0,0.0
13365.0,2191.22
13366.0,56.160000000000004
13368.0,623.4
13369.0,263.75
13370.0,721.32
13372.0,378.64
13373.0,3312.25
13375.0,772.9
13376.0,1019.76
13379.0,572.56
13381.0,3626.81
13382.0,222.99
13384.0,4122.28
13385.0,534.57
13388.0,627.15
13389.0,797.96
13390.0,544.08
13391.0,59.8
13394.0,2312.8
13395.0,307.72
13396.0,1325.29
13397.0,1539.18
13398.0,457.34
13402.0,621.23
13403.0,75.0
13404.0,252.49
13405.0,572.451
13408.0,27487.41
13410.0,988.91
13411.0,213.55
13414.0,1390.5
13416.0,712.5
13417.0,640.83
13418.0,5845.44
13419.0,221.06
13420.0,140.35
13421.0,1848.98
13422.0,2601.55
13425.0,1624.21
13426.0,3550.7000000000003
13427.0,582.6
13428.0,218.47
13429.0,1006.8
13430.0,648.6899999999999
13431.0,1269.1
13434.0,534.24
13435.0,3794.4900000000002
13436.0,196.89
13437.0,3408.06
13439.0,283.71
13441.0,296.64
13447.0,1104.23
13448.0,3465.67
13449.0,291.88
13450.0,2043.7199999999998
13451.0,2916.45
13452.0,590.0
13453.0,356.97999999999996
13455.0,1007.35
13456.0,1737.8200000000002
13458.0,9537.92
13460.0,183.44
13461.0,1445.0
13462.0,143.25
13464.0,674.68
13466.0,297.95
13467.0,1083.71
13468.0,5656.75
13470.0,165.0
13471.0,2531.58
13473.0,417.54
13474.0,229.59
13475.0,1431.78
13476.0,1092.77
13477.0,1441.53
13479.0,291.0
13481.0,1776.81
13482.0,184.64
13483.0,140.34
13484.0,313.8
13485.0,454.24
13486.0,1122.41
13487.0,575.4
13488.0,8910.61
13489.0,449.52
13491.0,1215.82
13492.0,1269.84
13493.0,618.63
13494.0,316.26000000000005
13495.0,1990.1200000000001
13496.0,617.93
13497.0,321.05
13499.0,1146.96
13500.0,1136.77
13501.0,1310.47
13502.0,292.0
13503.0,216.85
13504.0,295.93
13505.0,4282.88
13506.0,452.82
13507.0,2479.16
13508.0,110.97
13509.0,979.72
13510.0,1785.16
13512.0,251.21
13513.0,205.1
13514.0,152.20000000000002
13515.0,891.12
13516.0,1389.41
13517.0,2109.07
13518.0,659.4399999999999
13519.0,110.80000000000001
13520.0,3487.75
13521.0,1093.65
13522.0,125.80000000000001
13523.0,3755.38
13524.0,680.1800000000001
13525.0,628.78
13527.0,2263.76
13529.0,307.76
13531.0,483.8
13532.0,210.31
13533.0,270.79
13534.0,5613.08
13536.0,3448.29
13538.0,1280.85
13539.0,605.84
13544.0,291.41
13546.0,626.99
13548.0,682.41
13549.0,916.12
13551.0,91.80000000000001
13552.0,3539.53
13555.0,4149.28
13557.0,584.06
13558.0,605.06
13560.0,174.37
13561.0,141.85999999999999
13562.0,1799.33
13563.0,777.53
13564.0,647.74
13565.0,240.22
13566.0,874.71
13568.0,192.85
13569.0,373.75
13570.0,239.49
13571.0,2092.32
13572.0,1384.25
13573.0,294.4
13575.0,732.0699999999999
13576.0,6703.3
13577.0,1658.3
13579.0,467.04
13581.0,118.0
13583.0,781.03
13584.0,142.4
13587.0,347.0
13588.0,2445.12
13589.0,379.65
13590.0,1976.12
13591.0,1117.13
13592.0,247.95999999999998
13593.0,1990.28
13594.0,396.97
13596.0,697.04
13598.0,167.42000000000002
13599.0,5030.6
13600.0,219.52
13601.0,693.32
13602.0,428.89
13603.0,164.34
13606.0,280.53999999999996
13607.0,678.01
13610.0,1115.43
13611.0,1158.2
13614.0,1610.46
13615.0,399.99
13617.0,544.18
13618.0,177.34
13621.0,213.85
13623.0,672.44
13626.0,257.23
13627.0,1624.02
13629.0,7792.36
13630.0,1995.68
13631.0,3021.77
13632.0,2117.02
13634.0,1575.16
13635.0,1071.03
13636.0,941.62
13637.0,810.5
13638.0,122.64
13639.0,1033.34
13642.0,354.8
13643.0,519.44
13644.0,2597.52
13645.0,252.1
13647.0,1670.22
13649.0,346.6
13650.0,1809.34
13651.0,94.2
13652.0,1095.08
13654.0,2707.33
13655.0,932.97
13656.0,379.65
13657.0,382.14
13658.0,2421.47
13659.0,1550.85
13662.0,879.08
13663.0,189.47
13666.0,84.65
13667.0,305.02
13668.0,6216.07
13669.0,218.55
13670.0,349.7
13672.0,-71.46
13673.0,396.92
13675.0,486.82000000000005
13678.0,232.6
13680.0,2202.31
13681.0,827.83
13682.0,59.5
13684.0,64.23
13685.0,3119.44
13686.0,72.0
13689.0,910.0
13690.0,172.25
13692.0,1466.8700000000001
13693.0,-32.0
13694.0,62653.1
13695.0,2504.13
13697.0,151.29999999999998
13699.0,308.58000000000004
13700.0,2265.12
13703.0,99.5
13704.0,2295.31
13705.0,711.86
13706.0,330.79
13707.0,806.41
13708.0,296.88
13709.0,6249.110000000001
13710.0,180.48
13711.0,252.06
13712.0,228.84
13715.0,1053.94
13716.0,138.28
13717.0,1432.26
13718.0,306.55
13719.0,1041.68
13720.0,799.9
13721.0,524.14
13722.0,2369.16
13723.0,199.85000000000002
13725.0,1809.81
13726.0,1079.6599999999999
13727.0,333.48
13728.0,1016.14
13730.0,752.6
13731.0,610.59
13732.0,491.86
13735.0,2766.18
13736.0,724.0
13737.0,339.59999999999997
13739.0,216.9
13740.0,350.75
13741.0,666.33
13742.0,3102.42
13743.0,1340.1499999999999
13744.0,1156.36
13745.0,291.54
13747.0,79.6
13748.0,948.25
13750.0,1647.26
13751.0,296.25
13752.0,1186.28
13753.0,741.26
13754.0,282.59999999999997
13755.0,2154.68
13756.0,5145.12
13758.0,3190.55
13759.0,659.4100000000001
13760.0,286.79
13761.0,1070.65
13762.0,3.552713678800501e-15
13763.0,1689.46
13764.0,1521.76
13767.0,16945.71
13769.0,2771.87
13771.0,2631.7
13772.0,1132.13
13774.0,345.0
13777.0,25748.350000000002
13778.0,178.7
13780.0,360.01
13781.0,127.84
13782.0,912.0
13784.0,2462.79
13786.0,230.39999999999998
13787.0,309.04
13790.0,348.8
13791.0,1047.68
13792.0,195.55
13798.0,36351.42
13799.0,688.86
13800.0,558.32
13801.0,324.8
13802.0,3906.27
13803.0,277.07
13804.0,2635.79
13805.0,924.6
13806.0,256.38
13807.0,112.6
13808.0,1747.66
13809.0,155.05
13810.0,899.51
13811.0,591.75
13812.0,539.0
13813.0,1353.41
13814.0,1562.12
13815.0,4014.91
13816.0,555.04
13817.0,382.98
13819.0,1140.35
13821.0,385.64
13822.0,632.0
13823.0,957.66
13824.0,1698.94
13826.0,174.65
13827.0,412.05
13828.0,209.49
13829.0,-102.0
13831.0,2202.99
13832.0,40.949999999999996
13833.0,384.8
13835.0,834.57
13837.0,271.24
13838.0,691.73
13841.0,85.0
13842.0,3385.62
13844.0,361.62
13845.0,312.98
13846.0,847.61
13848.0,1255.0
13849.0,1537.95
13850.0,1586.81
13851.0,2651.46
13853.0,1056.94
13854.0,8025.0199999999995
13856.0,363.4
13858.0,216.17
13859.0,201.16
13860.0,1240.0
13862.0,2187.31
13863.0,299.56
13865.0,501.56
13866.0,145.67000000000002
13867.0,1015.29
13868.0,3192.54
13869.0,3104.95
13870.0,2751.25
13871.0,6389.8
13873.0,381.7
13874.0,540.45
13875.0,1786.79
13876.0,122.7
13877.0,117.24
13878.0,1281.53
13880.0,3219.77
13881.0,16989.52
13882.0,1131.28
13883.0,2538.75
13884.0,781.3000000000001
13885.0,506.8
13886.0,243.56
13887.0,349.55
13888.0,605.63
13889.0,416.90000000000003
13890.0,1860.8600000000001
13892.0,632.97
13893.0,821.1
13894.0,535.97
13895.0,2588.12
13897.0,311.16
13898.0,155.93
13899.0,388.52
13900.0,740.95
13901.0,2867.2
13904.0,332.64
13908.0,2347.05
13911.0,2580.91
13914.0,613.95
13917.0,272.04
13918.0,1212.8400000000001
13919.0,350.15999999999997
13922.0,172.25
13923.0,351.13
13924.0,1682.08
13925.0,616.65
13926.0,223.85000000000002
13927.0,348.99
13928.0,464.57
13929.0,802.85
13930.0,337.34
13931.0,1230.93
13932.0,307.4
13933.0,608.7900000000001
13934.0,922.1
13936.0,361.28
13937.0,158.85
13938.0,71.66
13939.0,556.75
13940.0,839.14
13941.0,4912.41
13946.0,561.5699999999999
13947.0,90.6
13948.0,102.0
13949.0,2427.32
13950.0,728.56
13951.0,674.45
13952.0,3246.091
13953.0,3515.68
13954.0,378.59
13955.0,322.96
13956.0,1026.42
13958.0,-102.45
13959.0,598.2
13960.0,230.22
13962.0,169.55
13963.0,664.54
13967.0,80.7
13969.0,8986.69
13971.0,2702.2200000000003
13972.0,190.25
13973.0,264.7
13974.0,413.59000000000003
13975.0,2503.23
13976.0,357.98
13978.0,196.79000000000002
13979.0,869.87
13980.0,200.14
13982.0,1861.11
13983.0,2590.46
13984.0,488.03
13985.0,7024.53
13986.0,320.46
13988.0,4098.8
13989.0,1266.08
13990.0,311.3
13991.0,850.63
13992.0,76.8
13993.0,3409.66
13994.0,2313.14
13995.0,1383.49
13999.0,3865.26
14000.0,633.71
14001.0,2030.3300000000002
14002.0,529.73
14004.0,4582.64
14005.0,2874.72
14006.0,962.19
14009.0,685.9300000000001
14012.0,328.8
14013.0,473.02
14014.0,505.18
14015.0,917.34
14016.0,4328.46
14019.0,1398.96
14020.0,642.8
14021.0,631.9
14022.0,440.0
14023.0,584.07
14024.0,327.7
14027.0,104.82
14029.0,467.66
14030.0,2360.09
14031.0,14634.640000000001
14032.0,2929.84
14034.0,512.02
14035.0,1428.02
14036.0,626.65
14037.0,147.20000000000002
14038.0,1554.48
14039.0,152.2
14040.0,3542.19
14041.0,141.41
14044.0,652.82
14045.0,1659.75
14046.0,154.99
14047.0,1290.01
14048.0,375.13
14049.0,5639.15
14050.0,746.36
14051.0,15477.34
14052.0,225.36
14053.0,260.25
14054.0,92.46
14055.0,725.6400000000001
14056.0,8124.4
14057.0,6147.4
14059.0,183.6
14060.0,6135.38
14062.0,10464.85
14064.0,1188.32
14066.0,152.55
14067.0,374.7
14068.0,265.85
14071.0,1307.41
14073.0,139.54
14075.0,942.26
14076.0,122.47
14077.0,499.41999999999996
14078.0,1049.37
14079.0,375.1
14080.0,45.599999999999994
14081.0,904.67
14082.0,182.25
14083.0,1018.43
14085.0,4435.79
14087.0,181.67
14088.0,50415.49
14089.0,161.0
14090.0,76.32000000000001
14092.0,4063.1
14093.0,442.85
14096.0,57120.909999999996
14098.0,147.35
14099.0,3092.9700000000003
14100.0,194.9
14101.0,5976.79
14102.0,1314.73
14104.0,216.20999999999998
14105.0,1260.33
14107.0,2688.48
14108.0,594.16
14109.0,80.2
14110.0,5669.65
14111.0,688.6
14112.0,2774.17
14113.0,1377.92
14114.0,386.53
14116.0,1382.74
14117.0,90.0
14119.0,-19.9
14121.0,2740.3
14124.0,419.58000000000004
14125.0,2740.43
14126.0,643.6300000000001
14127.0,709.71
14128.0,637.5
14129.0,1123.8600000000001
14130.0,483.86
14132.0,3580.13
14133.0,590.3399999999999
14135.0,4690.31
14138.0,982.3800000000001
14139.0,415.82
14140.0,920.05
14141.0,879.0300000000001
14142.0,311.81
14143.0,115.8
14145.0,3148.2
14146.0,2949.57
14147.0,468.4
14148.0,157.2
14149.0,259.43
14150.0,658.64
14152.0,611.09
14154.0,1345.62
14155.0,118.75
14156.0,113384.14
14157.0,400.43
14158.0,507.66
14159.0,4678.3
14161.0,1110.52
14162.0,289.36
14163.0,2445.91
14164.0,1631.77
14165.0,122.53999999999999
14167.0,574.84
14171.0,363.79
14173.0,450.84
14174.0,134.46
14175.0,3108.06
14176.0,574.0
14177.0,554.46
14178.0,1620.93
14179.0,719.78
14180.0,4640.77
14184.0,452.89
14185.0,197.65
14188.0,2018.91
14189.0,4604.31
14191.0,4660.01
14193.0,853.39
14194.0,11216.75
14195.0,962.7
14196.0,335.52
14198.0,663.5
14199.0,185.39999999999998
14201.0,688.04
14204.0,161.03
14205.0,218.78
14206.0,308.26
14208.0,151.74
14209.0,2067.13
14210.0,1900.89
14211.0,2208.3
14212.0,1070.48
14213.0,-1192.2
14214.0,1000.23
14215.0,1777.92
14216.0,1839.3
14217.0,1925.3600000000001
14218.0,169.48000000000002
14219.0,89.94
14220.0,632.4
14221.0,3427.85
14222.0,683.17
14223.0,975.23
14224.0,1050.12
14226.0,2201.64
14227.0,3315.71
14229.0,1450.6
14231.0,822.0600000000001
14232.0,2043.93
14233.0,1447.51
14234.0,775.46
14235.0,3093.86
14236.0,490.86
14237.0,161.0
14238.0,146.85
14239.0,2323.5
14240.0,890.34
14241.0,213.70000000000002
14242.0,280.55
14243.0,2535.88
14245.0,1677.48
14246.0,1474.06
